Name,Category,Rate,Address,Traffic,Time,Menu
해운대블루라인파크 미포정거장,테마파크,3.1,부산 해운대구 달맞이길62번길 13 (우)48098,596,['매일 09:00 ~ 18:00'],{'null': 'null'}
스시순,일식집,4.6,부산 북구 금곡대로285번길 78 (우)46527,586,"['매일 11:30 ~ 23:00', '매일 휴게시간 15:00 ~ 17:00']","{'순스시 (11p)': '14,000', '스페셜 스시 (12p)': '20,000', '명품스시 (13p)': '28,000', '새우튀김우동': '8,000', '미니우동': '4,000'}"
면채움,국수,3.8,부산 금정구 금정로231번길 11 (우)46244,581,['매일 10:30 ~ 21:00'],"{'밀면': '7,500', '비빔면': '7,500', '정성갈비 구이': '7,000', '물비빔면': '8,000', '우리아이 밀면': '3,500', '수육 비빔면': '10,000', '': ''}"
민속아구찜,아구,2.5,부산 북구 백양대로1016번가길 14 (우)46636,577,['null'],"{'해물아구찜(소)': '30,000', '아구찜(소)': '25,000', '아구탕(소)': '30,000', '아구수육(소)': '50,000'}"
올타미스터스시,"초밥,롤",3.2,부산 북구 기찰로 10 (우)46548,575,"['매일 11:30 ~ 21:30', '토,일 휴게시간 15:00 ~ 17:00']","{'초신선세트(2인)': '44,800', '커플세트(2인)': '43,800', '초밥세트(2인)': '42,800', '특선초밥 (10pcs)': '18,800', '올타초밥 (10pcs)': '15,800'}"
계곡산장,오리,4.8,부산 북구 구만덕로59번길 46 (우)46556,565,['null'],"{'오리백숙 (1500g)': '50,000', '닭볶음 (1500g)': '50,000', '옻닭 (1500g)': '55,000', '닭 (백숙1500g)': '50,000', '오리구이 (800g)': '45,000', '염소 (1kg)': '140,000'}"
칼국수두울원 화명점,칼국수,3.1,부산 북구 화명대로12번길 48 (우)46527,565,['매일 11:00 ~ 22:00'],"{'들깨 칼국수': '7,000', '해물칼국수': '6,500', '해물수제비': '6,500', '돌판비빔밥': '8,000', '파전': '12,000', '통왕만두': '6,000', '': ''}"
OK도매횟집 화명점,회,4.0,부산 북구 화명신도시로 8 (우)46541,565,['null'],{'null': 'null'}
오미정아구찜뽈찜,아구,3.0,부산 북구 용당로15번길 21 (우)46527,560,['매일 11:30 ~ 21:00'],"{'대구뽈찜 (대)': '38,000', '대구뽈찜 (중)': '33,000'}"
금빛코다리 본점,"해물,생선",2.6,부산 북구 만덕대로 52 1층 (우)46577,549,['매일 11:00 ~ 23:00'],"{'고구마순 코다리찜 (2인)': '25,000', '시래기 코다리찜 (2인)': '25,000', '코다리찜 (소)': '28,000', '동태탕': '23,000', '알(곤) 탕': '23,000'}"
만석꾼 풍천산삼민물장어,장어,3.3,부산 해운대구 해운대로779번길 33-1 (우)48102,544,['매일 12:00 ~ 24:00'],"{'장어탕': '10,000', '기본(1kg)': '79,000'}"
합천일류돼지국밥 사상점,국밥,3.6,부산 사상구 광장로 34 1층 (우)46971,37581,['매일 00:00 ~ 24:00'],"{'고기국밥': '9,000', '섞어국밥': '9,000', '순대국밥': '9,500', '내장국밥': '9,000', '수육백반': '12,000'}"
할매재첩국 광안본점,한식,4.3,부산 수영구 광남로120번길 8 (우)48303,19207,['null'],"{'재첩정식': '10,000', '재첩진국': '14,000', '재첩덮밥': '15,000', '재첩무침': '30,000'}"
최뼈다구해장국 2호점,해장국,3.2,부산 사상구 광장로 22 (우)46971,18484,['매일 00:00 ~ 24:00'],"{'해장국': '9,000', '감자탕 (중)': '27,000', '왕갈비탕': '15,000', '삼겹살 (130g)': '8,000', '생목살 (130g)': '8,000'}"
오르디,카페,4.7,부산 사상구 대동로107번길 17 (우)47050,13147,['매일 11:00 ~ 23:00'],"{'아메리카노': '4,900', '카페라떼': '5,300', '청포도모히또에이드': '6,000', '복숭아 케이크': '7,000', '빅토리아케이크': '7,300', '추천\n초코무스': '9,000', '': ''}"
스타벅스 사상주례DT점,스타벅스,3.8,부산 사상구 백양대로 520 (우)46993,10344,"['토,일 08:00 ~ 23:00']","{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
비상,카페,3.0,부산 사상구 강변대로 420-7 (우)47033,9750,['매일 11:00 ~ 24:00'],"{'아메리카노': '4,900', '카페라떼': '5,000', '그린티라떼': '5,500', '밀크티 (ICE)': '6,000', '얼그레이': '4,500'}"
스타벅스 동서대DT점,스타벅스,3.8,부산 사상구 가야대로 338 (우)47007,9626,['월~토 07:00 ~ 22:00'],"{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
대궐안집,갈비,3.3,부산 사상구 광장로 68 1~2층 (우)46972,9525,['매일 11:30 ~ 21:00'],"{'한우안창살 (1인분)': '39,000', '한우육회무침 (1인분)': '25,000', '한우 특선세트 (3~4인)': '106,000', '갈비탕': '14,000', '한우뚝배기불고기': '12,000', '한우꽃등심 (1인분)': '36,000', '': ''}"
외식1번가 서부산점,갈비,3.9,부산 사상구 농산물시장로 36 (우)47033,9413,['매일 11:30 ~ 22:00'],"{'안창살 양념구이 (250g)': '26,000', '갈비살 양념구이 (250g)': '30,000', '즉석양념갈비살 (180g)': '31,000', '양념갈비 (300g/2대)': '34,000', '생진갈비살 (150g)': '34,000', '생갈비살소금구이 (180g)': '31,000'}"
스타벅스 삼락강변DT점,스타벅스,3.4,부산 사상구 낙동대로 1306 (우)46911,9058,['매일 07:00 ~ 22:00'],"{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
맥도날드 부산엄궁DT점,맥도날드,4.8,부산 사상구 낙동대로 745 (우)47032,8321,['매일 00:00 ~ 24:00'],{}
풍원장 엄궁점,갈비,3.1,부산 사상구 강변대로 420-7 (우)47033,7446,['매일 11:00 ~ 21:30'],"{'양념 돼지갈비 (1인분)': '16,000', '고추장 돼지갈비 (1인분)': '17,000', '물냉면': '6,500', '비빔냉면': '6,500', '들깨수제비': '7,000'}"
초원농원 삼락점,"육류,고기",4.3,부산 사상구 낙동대로 1498 (우)46903,7118,['매일 11:30 ~ 21:30'],"{'한우사골우거지탕': '10,000', '불고기정식': '20,000', '차돌박이정식': '22,000', '진갈비살 (점심특선)': '27,000', '양념갈비 (3대)': '28,000', '점심특선 왕갈비탕 (대)': '15,000', '': ''}"
우디브룩,카페,4.4,부산 사상구 학감대로 2 (우)47055,6504,"['토,일 11:00 ~ 21:00']","{'아메리카노': '5,000', '카페라떼': '6,000', '카페모카': '6,500', '바닐라라떼': '6,500', '흑임자슈패너(only ice)': '7,500', '청귤차/에이드': '8,000', '': ''}"
곰보식당,"육류,고기",3.7,부산 사상구 낙동대로 1564 (우)46901,5915,['매일 10:00 ~ 22:00'],"{'추천\n짝갈비살': '28,000', '육회비빔밥': '15,000', '선지정식': '8,000', '곰보전골(1인당)': '15,000'}"
사천게장집,"게,대게",3.5,부산 사상구 낙동대로1518번길 27 (우)46901,5294,['매일 09:30 ~ 21:30'],"{'간장게장+양념게장+재첩국': '15,000', '게장포장': '22,000'}"
투썸플레이스 부산백양대로점,투썸플레이스,3.1,부산 사상구 백양대로 655 (우)46959,4896,['금~일 09:00 ~ 23:00'],{}
스타벅스 사상엄궁DT점,스타벅스,5.0,부산 사상구 낙동대로 744 (우)47042,4493,"['금,토 08:00 ~ 22:00']","{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
할리스 부산백양대로점,할리스,4.1,부산 사상구 백양대로 621 2~4층 (우)46959,3941,['매일 09:00 ~ 22:00'],"{'샤인머스캣 봉봉 스무디': '6,800', '토마토 통통 주스': '6,500', '키위 생생 주스': '6,500', '딸기 크럼블 쏘스윗박스': '6,500', '트리플 초코 케이크': '5,900', '트리플 베리 생크림': '5,900', '': ''}"
해물왕창칼국수,칼국수,4.3,부산 사상구 사상로 316 (우)46949,3549,['수~일 11:00 ~ 22:00'],"{'해물 왕창 칼국수 (1인분)': '12,000', '육전 비빔 밀면': '7,000', '해물 듬뿍 칼국수': '6,000', '육전 물 밀면': '7,000', '낙지 한마리 칼국수': '8,000', '해물 왕창 파전': '12,000', '': ''}"
맥도날드 주례점,맥도날드,2.7,부산 사상구 가야대로 368 2층 (우)47006,3368,['매일 00:00 ~ 24:00'],{}
클래식캠퍼,카페,4.3,부산 사상구 대동로 224 (우)47020,3311,['화~일 10:00 ~ 21:00'],"{'아메리카노': '5,000', '추천\n망고레몬 에이드': '7,000', '청포도 에이드': '7,000', '추천\n쿠키': '2,500', '더치커피': '6,000', '에스프레소 프레도': '6,000', '': ''}"
종가집돼지국밥,국밥,2.1,부산 사상구 학감대로 141 (우)47023,2589,['매일 11:00 ~ 21:30'],"{'섞어국밥': '8,000', '순대국밥': '8,000', '매운순대국밥': '8,000', '돼지국밥': '7,500', '내장국밥': '8,000'}"
카페바이버,카페,3.8,부산 사상구 학감대로191번길 16 B동 1-2호 (우)47020,2380,"['토,일 10:00 ~ 21:00']","{'아메리카노': '4,500', '에스프레소': '4,500', '카페라떼': '5,500', '바이버 아인슈페너': '6,500'}"
양산도집 직영점,장어,2.5,부산 사상구 낙동대로 799-34 (우)47030,2375,['월~토 11:30 ~ 21:30'],"{'민물장어구이 (1인분)': '25,000'}"
도리원,한정식,2.9,부산 사상구 엄궁로 8 (우)47045,2353,['매일 11:00 ~ 21:30'],"{'순두부정식': '15,000', '찜갈비 (대)': '45,000', '찜갈비 (소)': '35,000', '연잎밥정식&순두부': '15,000', '생선구이정식&순두부': '19,000', '해물 순두부': '9,000', '': ''}"
샤브향 부산개금점,샤브향,4.6,부산 사상구 가야대로 384 냉정온천사우나 1층 (우)47006,2227,['매일 11:30 ~ 22:00'],{}
합천돼지국밥,국밥,1.5,부산 남구 용소로19번길 13 (우)48512,2174,['매일 00:00 ~ 24:00'],"{'섞어따로국밥': '8,000', '모듬따로국밥': '8,000', '따로국밥': '8,000', '내장따로국밥': '8,000', '순대따로국밥': '8,000'}"
이가네칼국수,칼국수,2.4,부산 사상구 광장로 27 (우)46970,2165,['매일 11:00 ~ 21:00'],"{'손칼국수': '5,500', '해물칼국수': '6,000', '매생이칼국수': '6,500', '김치생칼국수 (2인분이상)': '7,000', '왕만두': '7,000', '김치왕만두': '7,000', '': ''}"
맛찬들왕소금구이 부산사상점,맛찬들왕소금구이,2.8,부산 사상구 광장로81번길 30 (우)46968,2128,"['토,일 13:00 ~ 23:00']","{'숙성생목살(130g)': '13,000', '숙성생삼겹살(130g)': '13,000', '특수부위 모듬(390g)': '39,000', '특수부위 추가(260g)': '26,000', '왕창 비빔국수': '7,000', '냉모밀': '7,000', '': ''}"
명륜진사갈비 부산사상점,명륜진사갈비,2.2,부산 사상구 사상로 233 (우)46963,2111,['매일 11:30 ~ 23:30'],{}
롯데리아 부산사상점,롯데리아,2.9,부산 사상구 사상로 211 1층 (우)46963,2105,['매일 00:00 ~ 24:00'],"{'힙&BEST팩': '24,000', 'NEW 홈패밀리팩': '20,800', '더블한우불고기 버거': '12,400', '더블 클래식치즈버거': '6,900', '더블 치킨버거': '5,500', '더블 데리버거': '4,500', '': ''}"
텐퍼센트커피 사상공구상가점,텐퍼센트커피,0,부산 사상구 광장로20번길 9 (우)46971,1879,['매일 08:00 ~ 21:00'],{}
스타벅스 사상역점,스타벅스,3.4,부산 사상구 사상로 211 (우)46963,1825,['토 08:00 ~ 22:30'],"{'아이스 슈크림 라떼': '6,300', '슈크림 라떼': '6,300', '봄 딸기 라떼': '6,900', '리저브 나이트로': '7,500', '바질 레몬 셔벗 블렌디드': '6,500', '제주 말차 & 애플망고 블렌디드': '7,500', '': ''}"
투썸플레이스 부산주례역점,투썸플레이스,4.2,부산 사상구 가야대로 300 (우)47013,1790,['매일 09:00 ~ 24:00'],{}
미조리초밥,"초밥,롤",3.0,부산 사상구 광장로 60 르네상스호텔 2층 (우)46972,1769,['매일 11:30 ~ 22:30'],"{'참치초밥': '50,000', '생선초밥': '20,000', '참치회': '50,000', '새우튀김': '30,000', '메로구이': '30,000'}"
사상꼬리집,"육류,고기",3.3,부산 사상구 사상로233번길 38-3 (우)46962,1700,['월~토 16:00 ~ 01:00'],"{'꼬리': '12,000', '통삼겹살': '15,000', '소금껍데기': '12,000', '양념껍데기': '12,000', '꼬리모듬': '12,000'}"
하동재첩국,"해물,생선",4.0,부산 사상구 낙동대로1518번길 33 (우)46901,1689,['매일 06:00 ~ 22:30'],"{'재첩국': '7,000', '재첩회 (소)': '10,000', '재첩회 (대)': '15,000', '재첩회덮밥': '10,000'}"
착한낙지 사상직영점,"해물,생선",2.7,부산 사상구 광장로 25 (우)46970,1681,['매일 10:00 ~ 22:00'],"{'낙지(볶음)덮밥': '10,000', '낙지해물파전': '18,000', '산낙지': '35,000', '통만두': '6,000', '연포탕 (소)': '39,000'}"
돈돈촌 신모라점,갈비,2.7,부산 사상구 백양대로 887-26 (우)46930,1629,['매일 11:00 ~ 24:00'],"{'돼지멍석갈비 (2대)': '7,500', '돼지양념목살 (180g)': '7,500', '삼겹살 (120g)': '6,500', '생오겹살 (120g)': '8,000', '소갈비살 (120g)': '10,000'}"
경성코페 사상점,카페,3.7,부산 사상구 백양대로 659 2층 (우)46959,1589,['매일 10:00 ~ 01:00'],"{'경성코오피 (HOT)': '4,500', '에스프레소': '4,500', '카페라떼 (HOT)': '5,000', '카푸치누 (HOT)': '5,000', '수제 꿀자몽창 (HOT)': '6,500', '꿀자몽 요거트불 (ICE)': '7,500', '': ''}"
샤브향 부산모라점,샤브향,3.2,부산 사상구 백양대로 987 스파캐슬 1층 (우)46926,1571,['매일 11:30 ~ 22:00'],{}
할리스 부산사상광장점,할리스,3.0,부산 사상구 광장로 22 2층 (우)46971,1566,['매일 08:00 ~ 23:30'],"{'샤인머스캣 봉봉 스무디': '6,800', '토마토 통통 주스': '6,500', '키위 생생 주스': '6,500', '딸기 크럼블 쏘스윗박스': '6,500', '트리플 초코 케이크': '5,900', '트리플 베리 생크림': '5,900', '': ''}"
수백당돼지국밥 신모라점,국밥,3.6,부산 사상구 모라로 86 (우)46920,1559,['매일 10:00 ~ 22:00'],"{'마늘수육백반': '10,000', '마늘수육': '10,000', '수제순대': '9,000', '순대국밥': '8,000', '한우순곱새': '16,000'}"
라벨스하이디 엄궁갤러리점,카페,4.0,"부산 사상구 강변대로532번길 94 1, 2층 (우)47032",1554,['매일 09:00 ~ 22:00'],"{'아메리카노': '3,800', '부산라떼': '4,300', '바닐라돌체라떼': '5,000'}"
이바구국밥,국밥,4.3,부산 사상구 가야대로 355 (우)47005,1553,['매일 00:00 ~ 24:00'],"{'돼지국밥': '8,000', '내장국밥': '8,000', '섞어국밥': '8,000', '순대국밥': '8,500', '돈황갈비찜 (소)': '20,000'}"
투썸플레이스 부산괘법점,투썸플레이스,5.0,부산 사상구 새벽로 220 2층 (우)46973,1464,['매일 08:00 ~ 24:00'],{}
77돌곱창,"곱창,막창",4.3,부산 사상구 괘감로 98 1층 (우)46981,1405,['null'],"{'곱창전골 (대)': '50,000', '곱창전골 (중)': '30,000'}"
상해만두,중국요리,4.3,부산 사상구 대동로 73 (우)47050,1373,['매일 11:30 ~ 22:00'],"{'탕수육 (대)': '14,000', '탕수육 (소)': '12,000', '사천탕수육': '18,000', '고기튀김': '13,000', '라조육': '18,000', '라조기': '19,000', '': ''}"
버거킹 부산서부터미널점,버거킹,2.9,부산 사상구 사상로 201 애플아울렛 별관B 지하1층 (우)46969,1370,['매일 09:00 ~ 24:00'],"{'스모키 바비큐 몬스터 세트': '13,500', '스모키 바비큐 와퍼 세트': '12,000', '스모키 바비큐 X 세트': '13,300', '치킨킹BLT 세트': '10,900', '콰트로치즈와퍼 세트': '11,300', '몬스터와퍼 세트': '12,200', '': ''}"
목구멍 사상점,목구멍,5.0,부산 사상구 사상로233번길 29 1층 (우)46963,1366,['매일 16:00 ~ 24:00'],{}
엔제리너스 부산개금점,엔제리너스,4.0,부산 부산진구 복지로 70 (우)47387,1327,['null'],"{'아메리카노': '4,500', '에그마요 반미': '6,200', 'FRESH SANDWICH SET': '15,200', '우유고구마': '5,800', '에그 햄치즈 토스트': '5,200'}"
홍유단,중국요리,69,부산 사상구 사상로 204 2층 (우)46968,1288,['매일 11:30 ~ 22:30'],"{'유니짜장': '7,500', '해물삼선짬뽕': '9,500', '찹쌀탕수육': '32,000', '오향장육': '38,000', '깐풍기': '35,000', '칠리새우': '38,000', '': ''}"
오복미역,한정식,3.9,부산 사상구 광장로 62 (우)46972,1241,['매일 08:00 ~ 22:00'],"{'가자미 미역국': '11,000', '조개미역국': '12,000', '소고기 미역국': '13,000', '전복 가자미 미역국': '16,000', '전복 조개 미역국': '17,000'}"
떡공방형제,"떡,한과",0,부산 사상구 낙동대로1420번길 62 1~4층 (우)46906,1231,['매일 09:00 ~ 18:00'],{}
영광수산회센터,회,3.7,부산 강서구 명지국제6로318번길 8 1층 (우)46773,1227,['매일 11:00 ~ 22:00'],"{'일반모듬(소)': '40,000', '활아구수육(소)': '40,000', '활우럭탕(소)': '30,000', '전복물회': '15,000', '멍게비빔밥': '10,000'}"
고엔,일식집,3.5,부산 사상구 광장로 88 2층 (우)46975,1210,['매일 11:00 ~ 22:00'],{'null': 'null'}
구덕민속촌,오리,2.0,부산 사상구 학감대로39번안길 15-17 (우)47055,1198,['매일 10:00 ~ 22:00'],"{'꽃등심(100g)': '30,000', '생갈비(140g)': '25,000', '양념갈비(200g)': '20,000', '돼지 와인삼겹(120g)': '11,000', '버섯전골(1인)': '15,000'}"
엔제리너스 부산신모라점,엔제리너스,3.7,부산 사상구 모라로 98-9 (우)46930,1193,['매일 09:00 ~ 23:00'],"{'아메리카노': '4,500', '에그마요 반미': '6,200', 'FRESH SANDWICH SET': '15,200', '우유고구마': '5,800', '에그 햄치즈 토스트': '5,200'}"
공린미방,중국요리,3.5,부산 사상구 백양대로 370 2층 (우)46997,1156,"['월,수,목,금,토,일 11:30 ~ 21:30']","{'유린기': '30,000', '칠리중새우파스타': '30,000', '잡탕밥': '12,000', '수제XO볶음밥': '9,000', '짜장면': '6,000'}"
카페반미콩 부산주례점,카페,3.4,"부산 사상구 가야대로282번길 62 1, 2층 (우)47012",1151,['매일 10:00 ~ 23:00'],"{'반미 햄에그': '6,500', '반미연유': '3,500', '반미 쉬림프': '6,900', '히말라야 소금커피': '4,800', '아메리카노': '4,500'}"
